trial,variant,scan_data_time,roles,role_mask,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
2,writer-final,1,6-12-4,0,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.823776,0.514423,0.514714,0.000291,6,12,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.615936,7775.694697,671.801973,8153406842.873620,fused,shoup,-1
2,data-time,1,6-12-4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.817728,0.521148,0.521590,0.000442,6,12,4,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.617888,7675.366859,671.505564,8048205479.792777,fused,shoup,-1
2,data-time,1,6-11-5,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.816128,0.584260,0.584561,0.000301,6,11,5,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.609760,6846.264433,665.540983,7178828573.988447,fused,shoup,-1
2,data-time,1,7-11-4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.819872,0.575863,0.576149,0.000286,7,11,4,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.593728,6946.090758,667.839454,7283504062.218816,fused,shoup,-1
2,data-time,1,6-12-4,6,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.812416,0.514628,0.514897,0.000269,6,12,4,8,2,6,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.615168,7772.601181,673.149953,8150163055.702499,fused,shoup,-1
2,data-time,1,6-11-5,6,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.824992,0.586820,0.587097,0.000276,6,11,5,8,2,6,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.617984,6816.396723,663.372326,7147510010.467424,fused,shoup,-1
2,data-time,1,7-11-4,6,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.813984,0.576751,0.577032,0.000281,7,11,4,8,2,6,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.606272,6935.402725,666.999407,7272296847.460826,fused,shoup,-1
2,data-time,1,6-12-4,7,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.815488,0.513707,0.513993,0.000286,6,12,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.611776,7786.545490,673.290630,8164784723.221854,fused,shoup,-1
2,data-time,1,6-11-5,7,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.819360,0.584636,0.584940,0.000304,6,11,5,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.612544,6841.867104,664.833962,7174217640.271763,fused,shoup,-1
2,data-time,1,7-11-4,7,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.810176,0.577331,0.577591,0.000259,7,11,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.611392,6928.431529,666.789004,7264987018.666818,fused,shoup,-1
2,data-time,2,6-12-4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.824064,0.531695,0.531955,0.000260,6,12,4,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.621184,7523.110780,669.238430,7888553409.179740,fused,shoup,-1
2,data-time,2,6-11-5,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.817312,0.590575,0.590920,0.000345,6,11,5,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.603168,6773.060385,665.440593,7102068566.378326,fused,shoup,-1
2,data-time,2,7-11-4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.820416,0.578014,0.578342,0.000328,7,11,4,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.605792,6920.249554,666.197901,7256407596.261415,fused,shoup,-1
2,data-time,2,6-12-4,6,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.822016,0.532753,0.533084,0.000331,6,12,4,8,2,6,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.596128,7508.169118,672.167570,7872885941.100097,fused,shoup,-1
2,data-time,2,6-11-5,6,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.828000,0.626312,0.626645,0.000332,6,11,5,8,2,6,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.593696,6386.588223,661.374712,6696823132.732509,fused,shoup,-1
2,data-time,2,7-11-4,6,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.814752,0.619861,0.620119,0.000257,7,11,4,8,2,6,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.615136,6453.055844,661.184415,6766519485.045311,fused,shoup,-1
2,data-time,2,6-12-4,7,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.823904,0.581086,0.581400,0.000314,6,12,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.594880,6883.664309,666.681111,7218045186.534869,fused,shoup,-1
2,data-time,2,6-11-5,7,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.819808,0.680585,0.680855,0.000270,6,11,5,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.615808,5877.300624,654.000790,6162796379.365991,fused,shoup,-1
2,data-time,2,7-11-4,7,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","2+2+2","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.825920,0.661538,0.661832,0.000294,7,11,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.621152,6046.514712,654.813435,6340230210.926474,fused,shoup,-1
2,data-time,4,6-12-4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.818464,0.569242,0.569596,0.000355,6,12,4,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.612352,7026.893532,666.660276,7368231911.899629,fused,shoup,-1
2,data-time,4,6-11-5,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.815840,0.618906,0.619184,0.000279,6,11,5,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.614368,6463.021137,661.253910,6776968852.224097,fused,shoup,-1
2,data-time,4,7-11-4,4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.820608,0.593510,0.593835,0.000325,7,11,4,8,2,4,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.594912,6739.561888,665.664803,7066942846.188363,fused,shoup,-1
2,data-time,4,6-12-4,6,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.814464,0.572894,0.573128,0.000234,6,12,4,8,2,6,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.615680,6982.096150,666.329290,7321258452.595644,fused,shoup,-1
2,data-time,4,6-11-5,6,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-data-time","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,3,0,0,0,hermes-xor,inplace,radix4,32,20,1048576,4,998244353,30,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time+appt-online-register-tail-grouped-writer-final-data-time","256+256+256","8+8+8","32+16+16","4+4+4","2+2+2","1+1+1","7+7+6","ring+ring","2+2",8,0,3,30,2.827904,0.753596,0.753891,0.000295,6,11,5,8,2,6,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",2.621440,5307.885844,644.855543,5565721706.548908,fused,shoup,-1
